DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
19.01.2021;19.01.2021;FCR;1;NEGPOS_04_08;19,00;71,00;19,00;-1,00;87,00;82,98;-60,00;67,00;19,00;-7,00;562,00;19,00;18,00;508,00;14,96;152,00;114,00;19,00;-75,00;15,00;19,00;-15,00;20,00;19,00;-12,00
19.01.2021;19.01.2021;FCR;1;NEGPOS_08_12;10,40;71,00;10,40;-18,00;87,00;59,11;-60,00;67,00;10,40;60,00;562,00;10,40;-26,00;508,00;2,72;152,00;114,00;12,74;-79,00;15,00;10,40;-15,00;20,00;17,47;-14,00
19.01.2021;19.01.2021;FCR;1;NEGPOS_12_16;18,75;71,00;18,75;-1,00;87,00;43,63;-60,00;67,00;18,30;97,00;562,00;18,75;22,00;508,00;18,75;38,00;114,00;18,75;-69,00;15,00;18,75;-15,00;20,00;18,75;-12,00
19.01.2021;19.01.2021;FCR;1;NEGPOS_16_20;25,00;71,00;25,00;5,00;87,00;94,09;-60,00;67,00;25,00;93,00;562,00;25,00;5,00;508,00;25,00;57,00;114,00;25,00;-75,00;15,00;25,00;-15,00;20,00;25,00;-10,00
19.01.2021;19.01.2021;FCR;1;NEGPOS_20_24;16,37;71,00;16,37;-2,00;87,00;27,07;-60,00;67,00;16,37;37,00;562,00;16,37;9,00;508,00;16,37;136,00;114,00;16,37;-75,00;15,00;16,37;-15,00;20,00;17,47;-14,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_00_04;33,60;71,00;35,78;2,00;87,00;112,70;-60,00;67,00;35,78;29,00;562,00;35,78;51,00;508,00;35,78;69,00;114,00;35,78;-74,00;15,00;35,78;-15,00;20,00;33,60;6,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_04_08;28,23;71,00;28,23;7,00;87,00;82,92;-60,00;67,00;28,23;23,00;562,00;28,23;68,00;508,00;28,23;52,00;114,00;40,00;-79,00;15,00;28,23;-15,00;20,00;28,23;4,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_08_12;14,00;71,00;14,00;-1,00;87,00;58,93;-60,00;67,00;14,00;55,00;562,00;14,00;-5,00;508,00;14,00;101,00;114,00;285,00;-61,00;15,00;14,00;-15,00;20,00;15,00;-14,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_12_16;20,00;71,00;20,00;16,00;87,00;55,04;-60,00;67,00;20,00;77,00;562,00;20,00;66,00;508,00;20,00;-17,00;114,00;226,00;-61,00;15,00;20,00;-15,00;20,00;20,00;-6,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_16_20;23,84;71,00;23,84;7,00;87,00;80,48;-60,00;67,00;22,32;100,00;562,00;23,84;46,00;508,00;23,84;-13,00;114,00;559,56;-61,00;15,00;23,84;-15,00;20,00;23,84;-4,00
20.01.2021;20.01.2021;FCR;1;NEGPOS_20_24;30,44;71,00;30,44;19,00;87,00;43,44;-60,00;67,00;30,44;29,00;562,00;30,44;116,00;508,00;30,44;-14,00;114,00;54,00;-79,00;15,00;30,44;-15,00;20,00;30,44;4,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_00_04;44,88;71,00;44,88;8,00;87,00;118,56;-60,00;67,00;44,88;33,00;562,00;44,88;3,00;508,00;44,88;88,00;114,00;44,88;-69,00;15,00;44,88;-9,00;20,00;44,88;6,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_04_08;35,55;71,00;35,55;8,00;87,00;95,23;-60,00;67,00;35,55;58,00;562,00;35,55;3,00;508,00;35,55;85,00;114,00;35,55;-75,00;15,00;35,55;-15,00;20,00;35,55;-4,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_08_12;18,00;71,00;18,00;21,00;87,00;59,99;-60,00;67,00;18,00;39,00;562,00;18,00;30,00;508,00;18,00;67,00;114,00;18,00;-70,00;15,00;18,00;-15,00;20,00;18,00;-12,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_12_16;19,00;71,00;19,00;18,00;87,00;547,52;-36,00;67,00;19,00;73,00;562,00;19,00;45,00;508,00;19,00;-6,00;114,00;19,00;-69,00;15,00;19,00;-15,00;20,00;19,00;-10,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_16_20;23,80;71,00;23,80;30,00;87,00;65,59;-60,00;67,00;23,80;80,00;562,00;23,80;46,00;508,00;23,80;1,00;114,00;23,80;-75,00;15,00;23,80;-15,00;20,00;23,80;-7,00
21.01.2021;21.01.2021;FCR;1;NEGPOS_20_24;38,96;71,00;38,96;26,00;87,00;60,17;-60,00;67,00;38,96;58,00;562,00;38,96;76,00;508,00;38,96;-9,00;114,00;38,96;-75,00;15,00;38,96;-15,00;20,00;38,96;-1,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_00_04;38,79;71,00;48,00;9,00;87,00;173,71;-60,00;67,00;48,00;34,00;562,00;48,00;13,00;508,00;48,00;92,00;114,00;48,00;-79,00;15,00;48,00;-15,00;20,00;38,79;6,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_04_08;41,65;71,00;41,65;8,00;87,00;132,23;-60,00;67,00;41,65;55,00;562,00;41,65;51,00;508,00;41,65;47,00;114,00;41,65;-79,00;15,00;41,65;-15,00;20,00;41,65;-7,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_08_12;10,88;71,00;10,88;-4,00;87,00;43,42;-60,00;67,00;10,88;30,00;562,00;10,88;-10,00;508,00;10,68;152,00;114,00;11,96;-79,00;15,00;10,88;-15,00;20,00;20,40;-14,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_12_16;16,44;71,00;16,44;23,00;87,00;49,31;-60,00;67,00;16,44;52,00;562,00;16,44;30,00;508,00;16,44;63,00;114,00;16,44;-79,00;15,00;16,44;-15,00;20,00;20,87;-14,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_16_20;11,20;71,00;11,20;-7,00;87,00;49,92;-60,00;67,00;11,20;21,00;562,00;11,20;2,00;508,00;5,04;152,00;114,00;12,92;-79,00;15,00;11,20;-15,00;20,00;20,40;-14,00
22.01.2021;22.01.2021;FCR;1;NEGPOS_20_24;20,52;71,00;20,52;17,00;87,00;60,98;-60,00;67,00;20,52;24,00;562,00;20,52;40,00;508,00;20,52;83,00;114,00;20,52;-79,00;15,00;20,52;-15,00;20,00;20,52;-10,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_00_04;20,30;71,00;20,30;2,00;87,00;174,82;-60,00;67,00;20,30;-8,00;562,00;20,30;72,00;508,00;20,30;89,00;114,00;20,30;-70,00;15,00;20,30;-15,00;20,00;20,30;-10,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_04_08;19,80;71,00;19,80;-1,00;87,00;139,78;-60,00;67,00;19,80;-4,00;562,00;19,80;52,00;508,00;19,80;114,00;114,00;19,80;-76,00;15,00;19,80;-15,00;20,00;19,80;-10,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_08_12;17,62;71,00;17,62;6,00;87,00;41,36;-60,00;67,00;17,62;30,00;562,00;17,62;12,00;508,00;17,62;103,00;114,00;17,62;-70,00;15,00;17,62;-15,00;20,00;17,62;-6,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_12_16;17,00;71,00;17,00;15,00;87,00;66,72;-60,00;67,00;17,00;1,00;562,00;17,00;24,00;508,00;17,00;116,00;114,00;17,00;-70,00;15,00;17,00;-15,00;20,00;17,00;-11,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_16_20;15,24;71,00;15,24;17,00;87,00;46,33;-60,00;67,00;15,24;-3,00;562,00;15,24;4,00;508,00;15,24;144,00;114,00;15,24;-76,00;15,00;15,24;-15,00;20,00;15,24;-11,00
23.01.2021;23.01.2021;FCR;1;NEGPOS_20_24;19,00;71,00;19,00;12,00;87,00;68,84;-60,00;67,00;19,00;26,00;562,00;19,00;15,00;508,00;19,00;109,00;114,00;19,00;-76,00;15,00;19,00;-15,00;20,00;19,00;-11,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_00_04;42,40;71,00;42,40;14,00;87,00;70,00;-59,00;67,00;42,40;34,00;562,00;42,40;133,00;508,00;42,40;-36,00;114,00;42,40;-70,00;15,00;42,40;-15,00;20,00;42,40;-1,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_04_08;44,52;71,00;44,52;14,00;87,00;70,00;-59,00;67,00;44,52;35,00;562,00;44,52;136,00;508,00;44,52;-41,00;114,00;44,52;-70,00;15,00;44,52;-15,00;20,00;44,52;0,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_08_12;35,00;71,00;35,00;20,00;87,00;52,52;-60,00;67,00;35,00;72,00;562,00;35,00;62,00;508,00;35,00;-3,00;114,00;35,00;-70,00;15,00;35,00;-15,00;20,00;35,00;-6,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_12_16;34,76;71,00;34,76;23,00;87,00;70,00;-59,00;67,00;34,76;42,00;562,00;34,76;108,00;508,00;34,76;-25,00;114,00;34,76;-70,00;15,00;34,76;-15,00;20,00;34,76;-4,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_16_20;30,80;71,00;30,80;20,00;87,00;45,82;-60,00;67,00;30,80;81,00;562,00;30,80;72,00;508,00;30,80;-8,00;114,00;30,80;-76,00;15,00;30,80;-15,00;20,00;35,00;-14,00
24.01.2021;24.01.2021;FCR;1;NEGPOS_20_24;27,92;71,00;27,92;23,00;87,00;66,84;-60,00;67,00;27,92;35,00;562,00;27,92;86,00;508,00;27,92;18,00;114,00;27,92;-76,00;15,00;27,92;-15,00;20,00;27,92;-11,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_00_04;20,00;71,00;20,00;7,00;87,00;188,96;-60,00;67,00;20,00;16,00;562,00;20,00;46,00;508,00;20,00;90,00;114,00;20,00;-70,00;15,00;20,00;-15,00;20,00;21,00;-14,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_04_08;24,79;71,00;24,79;1,00;87,00;146,34;-60,00;67,00;24,79;42,00;562,00;24,79;14,00;508,00;24,79;108,00;114,00;24,79;-70,00;15,00;24,79;-15,00;20,00;26,88;-14,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_08_12;13,30;71,00;13,30;-4,00;87,00;217,76;-38,00;67,00;13,30;12,00;562,00;13,30;-23,00;508,00;4,48;152,00;114,00;13,30;-70,00;15,00;13,30;-15,00;20,00;50,00;-14,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_12_16;11,90;71,00;11,90;-1,00;87,00;84,21;-60,00;67,00;11,90;26,00;562,00;11,90;-11,00;508,00;1,52;152,00;114,00;11,90;-77,00;15,00;11,90;-15,00;20,00;41,71;-14,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_16_20;15,00;71,00;15,00;-3,00;87,00;47,84;-60,00;67,00;15,00;23,00;562,00;15,00;-13,00;508,00;6,40;152,00;114,00;15,00;-70,00;15,00;15,00;-15,00;20,00;50,00;-14,00
25.01.2021;25.01.2021;FCR;1;NEGPOS_20_24;20,00;71,00;20,00;6,00;87,00;69,00;-60,00;67,00;20,00;79,00;562,00;20,00;-3,00;508,00;20,00;83,00;114,00;20,00;-76,00;15,00;20,00;-15,00;20,00;26,88;-14,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_00_04;18,96;71,00;18,96;4,00;87,00;184,53;-60,00;67,00;18,96;21,00;562,00;18,96;34,00;508,00;18,96;100,00;114,00;18,96;-76,00;15,00;18,96;-15,00;20,00;18,96;-8,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_04_08;23,24;71,00;23,24;0,00;87,00;141,70;-60,00;67,00;23,24;19,00;562,00;23,24;14,00;508,00;23,24;126,00;114,00;23,24;-76,00;15,00;23,24;-15,00;20,00;23,24;-8,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_08_12;14,80;71,00;14,80;-7,00;87,00;55,35;-60,00;67,00;14,80;25,00;562,00;14,80;-11,00;508,00;1,52;152,00;114,00;14,80;-70,00;15,00;14,80;-15,00;20,00;41,93;-14,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_12_16;13,90;71,00;13,90;-7,00;87,00;89,66;-60,00;67,00;13,90;67,00;562,00;13,90;-16,00;508,00;13,90;116,00;114,00;13,90;-70,00;15,00;13,90;-15,00;20,00;30,10;-14,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_16_20;17,00;71,00;17,00;2,00;87,00;47,32;-60,00;67,00;17,00;25,00;562,00;17,00;-20,00;508,00;1,80;152,00;114,00;17,00;-70,00;15,00;17,00;-15,00;20,00;41,93;-14,00
26.01.2021;26.01.2021;FCR;1;NEGPOS_20_24;21,78;71,00;21,78;6,00;87,00;70,64;-60,00;67,00;21,78;56,00;562,00;21,78;17,00;508,00;21,78;86,00;114,00;21,78;-76,00;15,00;21,78;-15,00;20,00;21,78;-14,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_00_04;21,00;71,00;21,00;5,00;87,00;100,00;-59,00;67,00;21,00;21,00;562,00;21,00;63,00;508,00;21,00;67,00;114,00;122,48;-70,00;15,00;21,00;-15,00;20,00;21,00;-12,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_04_08;25,00;71,00;25,00;6,00;87,00;100,00;-59,00;67,00;25,00;11,00;562,00;25,00;23,00;508,00;25,00;116,00;114,00;160,38;-70,00;15,00;25,00;-15,00;20,00;25,00;-12,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_08_12;14,80;71,00;14,80;-4,00;87,00;61,41;-60,00;67,00;14,80;34,00;562,00;14,80;-34,00;508,00;3,36;152,00;114,00;132,31;-58,00;15,00;14,80;-15,00;20,00;40,00;-14,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_12_16;10,40;71,00;10,40;-8,00;87,00;82,56;-60,00;67,00;10,40;9,00;562,00;10,40;-6,00;508,00;6,36;152,00;114,00;116,00;-58,00;15,00;10,40;-15,00;20,00;27,42;-14,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_16_20;15,45;71,00;15,45;1,00;87,00;53,79;-60,00;67,00;15,45;22,00;562,00;15,45;-16,00;508,00;4,60;152,00;114,00;144,03;-70,00;15,00;15,45;-15,00;20,00;40,00;-14,00
27.01.2021;27.01.2021;FCR;1;NEGPOS_20_24;13,18;71,00;13,18;-2,00;87,00;53,86;-60,00;67,00;13,18;22,00;562,00;13,18;-13,00;508,00;6,72;152,00;114,00;107,02;-70,00;15,00;13,18;-15,00;20,00;15,07;-14,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_00_04;14,00;71,00;14,00;3,00;87,00;75,00;-59,00;67,00;14,00;1,00;562,00;14,00;2,00;508,00;8,12;152,00;114,00;161,05;-70,00;15,00;14,00;-15,00;20,00;15,20;-14,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_04_08;16,00;71,00;16,00;-3,00;87,00;81,08;-59,00;67,00;16,00;15,00;562,00;16,00;-8,00;508,00;3,72;152,00;114,00;122,28;-70,00;15,00;16,00;-15,00;20,00;16,00;-12,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_08_12;10,04;71,00;10,04;-9,00;87,00;130,09;-38,00;67,00;10,04;31,00;562,00;10,04;-37,00;508,00;2,96;152,00;114,00;241,07;-70,00;15,00;10,04;-15,00;20,00;34,20;-14,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_12_16;13,20;71,00;13,20;5,00;87,00;71,65;-60,00;67,00;13,20;67,00;562,00;13,20;27,00;508,00;13,20;63,00;114,00;162,19;-70,00;15,00;13,20;-15,00;20,00;24,50;-14,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_16_20;20,00;71,00;20,00;15,00;87,00;53,36;-60,00;67,00;20,00;91,00;562,00;20,00;-7,00;508,00;20,00;60,00;114,00;153,76;-70,00;15,00;20,00;-15,00;20,00;39,13;-14,00
28.01.2021;28.01.2021;FCR;1;NEGPOS_20_24;18,31;71,00;18,31;9,00;87,00;29,88;-60,00;67,00;18,31;16,00;562,00;18,31;-2,00;508,00;18,31;133,00;114,00;93,52;-70,00;15,00;18,31;-15,00;20,00;18,31;-11,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_00_04;29,00;71,00;29,00;15,00;87,00;136,49;-60,00;67,00;29,00;22,00;562,00;29,00;118,00;508,00;29,00;3,00;114,00;121,47;-79,00;15,00;29,00;-12,00;20,00;29,00;-7,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_04_08;29,00;71,00;29,00;12,00;87,00;89,66;-60,00;67,00;29,00;51,00;562,00;29,00;74,00;508,00;29,00;20,00;114,00;132,89;-79,00;15,00;29,00;-15,00;20,00;29,00;-3,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_08_12;15,60;71,00;15,60;15,00;87,00;61,02;-60,00;67,00;15,60;90,00;562,00;15,60;-13,00;508,00;15,60;64,00;114,00;240,73;-67,00;15,00;15,60;-15,00;20,00;22,18;-14,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_12_16;29,00;71,00;29,00;26,00;87,00;74,71;-60,00;67,00;29,00;82,00;562,00;29,00;67,00;508,00;29,00;-20,00;114,00;159,80;-79,00;15,00;29,00;-15,00;20,00;29,00;-1,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_16_20;24,76;71,00;24,76;22,00;87,00;51,61;-60,00;67,00;22,80;100,00;562,00;24,76;23,00;508,00;24,76;14,00;114,00;154,53;-79,00;15,00;24,76;-15,00;20,00;24,76;-5,00
29.01.2021;29.01.2021;FCR;1;NEGPOS_20_24;29,00;71,00;29,00;24,00;87,00;41,94;-60,00;67,00;29,00;28,00;562,00;29,00;106,00;508,00;29,00;-6,00;114,00;102,07;-79,00;15,00;29,00;-15,00;20,00;29,00;2,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_00_04;20,00;71,00;20,00;6,00;87,00;159,30;-60,00;67,00;20,00;12,00;562,00;20,00;42,00;508,00;20,00;88,00;114,00;159,66;-70,00;15,00;20,00;-8,00;20,00;20,00;-10,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_04_08;16,09;71,00;16,09;10,00;87,00;100,42;-60,00;67,00;16,09;17,00;562,00;16,09;28,00;508,00;16,09;104,00;114,00;128,32;-70,00;15,00;16,09;-15,00;20,00;16,78;-14,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_08_12;20,71;71,00;20,71;12,00;87,00;71,63;-60,00;67,00;20,71;81,00;562,00;20,71;-28,00;508,00;20,71;75,00;114,00;234,80;-58,00;15,00;20,71;-15,00;20,00;20,71;-7,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_12_16;15,63;71,00;15,63;4,00;87,00;71,26;-60,00;67,00;15,63;46,00;562,00;15,63;27,00;508,00;15,63;63,00;114,00;141,75;-58,00;15,00;15,63;-15,00;20,00;15,63;-7,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_16_20;14,00;71,00;14,00;1,00;87,00;53,33;-60,00;67,00;14,00;50,00;562,00;14,00;9,00;508,00;14,00;80,00;114,00;149,45;-58,00;15,00;14,00;-15,00;20,00;14,00;-7,00
30.01.2021;30.01.2021;FCR;1;NEGPOS_20_24;21,50;71,00;21,50;9,00;87,00;48,78;-60,00;67,00;21,50;17,00;562,00;21,50;78,00;508,00;21,50;48,00;114,00;90,79;-70,00;15,00;21,50;-15,00;20,00;21,50;-7,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_00_04;24,00;71,00;24,00;-37,00;87,00;143,44;-58,00;67,00;24,00;14,00;562,00;24,00;78,00;508,00;24,00;85,00;114,00;146,09;-70,00;15,00;24,00;-15,00;20,00;24,00;3,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_04_08;34,03;71,00;34,03;-35,00;87,00;106,52;-60,00;67,00;34,03;19,00;562,00;34,03;113,00;508,00;34,03;40,00;114,00;142,72;-70,00;15,00;34,03;-12,00;20,00;34,03;6,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_08_12;23,00;71,00;55,41;-18,00;87,00;73,33;-60,00;67,00;55,41;47,00;562,00;55,41;99,00;508,00;55,41;4,00;114,00;200,95;-70,00;15,00;55,41;-6,00;20,00;23,00;4,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_12_16;23,00;71,00;42,36;-26,00;87,00;76,47;-60,00;67,00;42,36;20,00;562,00;42,36;150,00;508,00;42,36;-12,00;114,00;144,86;-70,00;15,00;42,36;-6,00;20,00;23,00;4,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_16_20;33,00;71,00;33,30;-32,00;87,00;53,13;-60,00;67,00;33,30;14,00;562,00;33,30;112,00;508,00;33,30;45,00;114,00;137,97;-70,00;15,00;33,30;-15,00;20,00;33,00;6,00
31.01.2021;31.01.2021;FCR;1;NEGPOS_20_24;26,89;71,00;47,44;-23,00;87,00;59,49;-60,00;67,00;47,44;44,00;562,00;42,00;166,00;508,00;47,44;-50,00;114,00;106,06;-70,00;15,00;47,44;-9,00;20,00;26,89;6,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_00_04;31,04;71,00;31,04;-43,00;87,00;163,95;-60,00;67,00;31,04;28,00;562,00;31,04;88,00;508,00;31,04;71,00;114,00;31,04;-77,00;15,00;31,04;-13,00;20,00;31,04;6,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_04_08;48,08;71,00;48,08;-31,00;87,00;101,74;-60,00;67,00;48,08;47,00;562,00;48,08;54,00;508,00;48,08;78,00;114,00;48,08;-77,00;15,00;48,08;-15,00;20,00;48,08;4,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_08_12;22,00;71,00;22,00;-11,00;87,00;62,35;-60,00;67,00;22,00;44,00;562,00;22,00;-19,00;508,00;2,96;152,00;114,00;22,00;-77,00;15,00;22,00;-15,00;20,00;28,83;-14,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_12_16;19,16;71,00;19,16;-28,00;87,00;67,26;-60,00;67,00;19,16;60,00;562,00;19,16;75,00;508,00;19,16;59,00;114,00;19,16;-77,00;15,00;19,16;-15,00;20,00;20,37;-14,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_16_20;21,32;71,00;21,32;-17,00;87,00;43,92;-60,00;67,00;21,32;60,00;562,00;21,32;-1,00;508,00;21,32;125,00;114,00;21,32;-77,00;15,00;21,32;-15,00;20,00;24,90;-14,00
01.02.2021;01.02.2021;FCR;1;NEGPOS_20_24;22,76;71,00;22,76;-44,00;87,00;60,44;-60,00;67,00;22,76;57,00;562,00;22,76;62,00;508,00;22,76;75,00;114,00;22,76;-77,00;15,00;22,76;-15,00;20,00;22,76;2,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_00_04;21,53;71,00;21,53;-49,00;87,00;168,01;-60,00;67,00;21,53;-10,00;562,00;21,53;52,00;508,00;21,53;151,00;114,00;120,84;-72,00;15,00;21,53;-13,00;20,00;21,53;1,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_04_08;26,89;71,00;26,89;-43,00;87,00;97,76;-60,00;67,00;26,89;17,00;562,00;26,89;19,00;508,00;14,00;152,00;114,00;127,59;-72,00;15,00;26,89;-15,00;20,00;26,89;2,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_08_12;17,80;71,00;17,80;-22,00;87,00;53,86;-60,00;67,00;17,80;41,00;562,00;17,80;-26,00;508,00;14,12;152,00;114,00;202,01;-72,00;15,00;17,80;-15,00;20,00;17,80;3,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_12_16;10,00;71,00;22,00;-49,00;87,00;59,86;-60,00;67,00;19,00;34,00;562,00;19,00;4,00;508,00;15,08;152,00;114,00;150,32;-72,00;15,00;19,00;-15,00;20,00;10,00;6,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_16_20;21,40;71,00;21,40;-49,00;87,00;37,24;-60,00;67,00;21,40;38,00;562,00;21,40;0,00;508,00;15,16;152,00;114,00;141,21;-72,00;15,00;21,40;-15,00;20,00;21,40;6,00
02.02.2021;02.02.2021;FCR;1;NEGPOS_20_24;21,50;71,00;21,50;-49,00;87,00;61,92;-60,00;67,00;21,50;25,00;562,00;21,50;36,00;508,00;21,50;133,00;114,00;97,48;-72,00;15,00;21,50;-15,00;20,00;21,50;2,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_00_04;24,96;71,00;24,96;-40,00;87,00;163,78;-60,00;67,00;24,96;3,00;562,00;24,96;114,00;508,00;24,96;63,00;114,00;131,30;-72,00;15,00;24,96;-11,00;20,00;24,96;3,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_04_08;26,77;71,00;26,77;-42,00;87,00;103,75;-60,00;67,00;26,77;35,00;562,00;26,77;65,00;508,00;26,77;88,00;114,00;160,12;-72,00;15,00;26,77;-15,00;20,00;26,77;1,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_08_12;15,64;71,00;15,64;-19,00;87,00;44,92;-60,00;67,00;15,64;73,00;562,00;15,64;-56,00;508,00;15,64;143,00;114,00;224,44;-72,00;15,00;15,64;-15,00;20,00;15,64;6,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_12_16;11,34;71,00;22,81;-40,00;87,00;61,24;-60,00;67,00;22,81;63,00;562,00;22,81;30,00;508,00;22,81;76,00;114,00;144,00;-60,00;15,00;22,81;-15,00;20,00;11,34;6,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_16_20;11,34;71,00;23,40;-43,00;87,00;33,87;-60,00;67,00;23,40;77,00;562,00;23,40;12,00;508,00;23,40;84,00;114,00;139,63;-60,00;15,00;23,40;-15,00;20,00;11,34;6,00
03.02.2021;03.02.2021;FCR;1;NEGPOS_20_24;23,84;71,00;23,84;-43,00;87,00;71,62;-60,00;67,00;23,84;40,00;562,00;23,84;36,00;508,00;23,84;112,00;114,00;103,36;-72,00;15,00;23,84;-15,00;20,00;23,84;2,00
04.02.2021;04.02.2021;FCR;1;NEGPOS_00_04;26,89;71,00;44,12;-38,00;87,00;175,13;-60,00;67,00;44,12;38,00;562,00;44,12;43,00;508,00;44,12;93,00;114,00;476,39;-70,00;15,00;44,12;-12,00;20,00;26,89;6,00
04.02.2021;04.02.2021;FCR;1;NEGPOS_04_08;29,35;71,00;29,35;-41,00;87,00;109,69;-60,00;67,00;29,35;35,00;562,00;29,35;35,00;508,00;29,35;111,00;114,00;676,00;-70,00;15,00;29,35;-15,00;20,00;29,35;5,00
04.02.2021;04.02.2021;FCR;1;NEGPOS_08_12;21,50;71,00;21,50;-3,00;87,00;48,41;-60,00;67,00;21,50;72,00;562,00;21,50;16,00;508,00;21,50;58,00;114,00;146,53;-70,00;15,00;21,50;-15,00;20,00;21,50;2,00
