snapshot,grid_power
752,317.4434127937645
753,497.03869538504483
754,323.0446057569045
755,484.8078056138713
756,111.26369755495571
757,325.58378745463966
758,401.7577090559518
759,793.073218489479
760,151.79025352317777
761,444.33054304318836
762,310.36927612274536
763,301.1533427467954
764,104.01943151231589
765,401.9132771193932
766,314.0931354017786
767,433.6231017233596
768,-0.0
769,226.5957679912641
770,323.64753681129355
771,487.7647009408732
772,131.4210037096461
773,326.7246361302001
774,296.2456354682681
775,323.1090398263725
776,157.5601406031711
777,372.0349426752788
778,272.8445768055485
779,355.5108885509707
780,314.1238908725316
781,418.960713865907
782,313.1694183495929
783,348.20160907511325
784,290.0606550504883
785,355.7875691157617
786,267.76706930109583
787,292.3676170713472
788,348.1850857668442
789,355.1547121724237
790,296.19601292503376
791,383.9093532314236
792,492.93019540249657
793,371.27699661198443
794,312.2733097313575
795,350.3518179958177
796,578.4869537869356
797,364.39880703686
798,389.15351392499895
799,392.8312005340822
800,359.7335684538297
801,312.2077630275609
802,367.04083331117016
803,314.591073825373
804,271.0879040342056
805,260.3639394061079
806,230.14766367375086
807,226.54891982388762
808,162.67875621662625
809,172.7562637210789
810,153.63179348479764
811,183.7879672212023
812,115.23284422109015
813,138.2330153992937
814,153.14155225962503
815,184.26643068145245
816,213.86712984595022
817,275.33221439259165
818,229.88545707460727
819,272.84207587434116
820,227.39219087926844
821,305.612390499595
822,323.10628172761153
823,488.76173214398324
824,278.26749635789247
825,360.16482953276625
826,333.07127273472975
827,337.1014093218077
828,344.2778814543581
829,344.3550861223291
830,218.71764688742104
831,331.93928176251495
832,464.34477520567236
833,322.76706930109583
834,310.5509647469424
835,272.73311417511286
836,494.40719465662335
837,312.9659395249525
838,343.30614564976656
839,349.99884127250067
840,342.24514824287115
841,352.81467722581317
842,357.0300049287998
843,379.3697633481423
844,347.64515352715586
845,304.05829807556427
846,374.32389351467395
847,365.98495146642375
848,186.92874522381408
849,373.9857283175906
850,339.10706472778094
851,321.5676065027777
852,119.95591916300461
853,366.2473735595171
854,390.9727602316704
855,436.6523165902808
856,101.00301355311134
857,315.8772678549677
858,209.68652010890494
859,379.06525044056025
860,121.0044488078787
861,374.68095209345233
862,297.9226636737509
863,390.94313717920306
864,-0.0
865,267.4132103775475
866,299.2615003729366
867,284.3837189833583
868,64.0171140573172
869,279.9219131317977
870,209.16369054123527
871,290.76839920679873
872,229.22696588320395
873,276.9679146235441
874,295.260986838326
875,406.6372285367791
876,253.81242559995357
877,287.32262943811014
878,273.53693007187553
879,306.24679419576745
880,151.94529484129674
881,274.890854824563
882,299.93843644006665
883,339.9866500377473
884,292.59812496618815
885,331.3847065326541
886,383.44750785993756
887,393.1714329681099
888,417.26368616965715
889,393.3067250135162
890,378.3676829004862
891,417.53948453421685
892,498.82169541994824
893,368.29163696001456
894,331.3812303501561
895,337.4126310137978
896,523.9498849950727
897,406.9431038082802
898,365.9717788313772
899,299.05993696675137
900,271.0078648697651
901,167.06367431212715
902,179.4954489256743
903,121.40094409826743
904,272.9965914240655
905,254.97989693759297
906,241.5948085286064
907,280.550610957248
908,87.75485348656458
909,171.06737213757748
910,131.81866867235752
911,143.803080294957
912,186.97225106863792
913,327.22766989151125
914,257.2398611262646
915,352.35248248419964
916,305.24327234434145
917,327.4300303732956
918,268.62692549856064
919,388.9572315344064
920,158.77251971746756
921,76.53729787277838
922,22.888022970235806
923,100.16911464839332
924,-0.0
925,-0.0
926,15.49038824784099
927,14.936803209418283
928,452.8828640050472
929,343.9993548071113
930,240.30133956156567
931,272.62600992740647
932,462.40590427084584
933,326.99781420327946
934,347.43003652229817
935,357.6460357273872
936,342.9990124507042
937,262.5482258956858
938,369.80027388512565
939,310.4119463009837
940,357.55369038748717
941,347.66140030815683
942,378.7706113127329
943,350.36867044978203
944,214.11550325276824
945,414.8348083748583
946,417.80450060957685
947,400.72661122879174
948,142.14240066469077
949,334.61566213296663
950,282.0895538702161
951,396.5730709945791
952,61.56967202651873
953,287.5679488591848
954,483.2718367820779
955,452.0085192780415
956,34.63022172794257
957,389.5738215365323
958,304.7076783271713
959,456.50077776387343
